type,frame,parent,children,x,y,tid,from,to
division,21,10786.0,11747;11748,900.7620173364854,335.34672970843184,,,
division,21,11191.0,11749;11750,859.2006349206349,345.2793650793651,,,
division,21,10788.0,11751;11752,584.422619047619,343.96666666666664,,,
division,21,10789.0,11753,605.7965228589826,366.80038634900194,,,
division,21,11202.0,11754;11755,556.2786885245902,363.9982743744607,,,
division,21,10795.0,11756;11757,1233.3151629072681,376.937343358396,,,
division,21,11208.0,11758;11759,1038.6547085201794,377.8170403587444,,,
division,21,10801.0,11760;11761,825.3206997084548,378.41690962099125,,,
division,21,10800.0,11762;11763,470.5376044568245,383.5759052924791,,,
division,21,10799.0,11764,778.5456369107322,388.4112337011033,,,
division,21,9234.0,11765,49.65864332603939,395.8512035010941,,,
division,21,10804.0,11766,1087.761320754717,402.2825471698113,,,
division,21,9909.0,11767,496.683970856102,397.5856102003643,,,
division,21,10802.0,11768,847.9888535031847,396.49283439490443,,,
division,21,10808.0,11769;11770,106.84247648902821,395.42241379310343,,,
division,21,10814.0,11771;11772,1300.4331955922864,411.3333333333333,,,
division,21,10812.0,11773,72.21319018404908,418.18865030674846,,,
division,21,10820.0,11774;11775,1228.0929466051418,419.950560316414,,,
division,21,10815.0,11776,1338.3506849315067,422.41438356164383,,,
division,21,10816.0,11777;11778,733.9868753154972,432.33770822816757,,,
division,21,10813.0,11779,91.35838845460012,444.46782922429344,,,
division,21,10823.0,11780,29.619867549668875,441.34238410596026,,,
division,21,10829.0,11781,602.6503807106599,448.18337563451774,,,
division,21,10831.0,11782,291.592059166991,452.0552744258466,,,
division,21,10822.0,11783,1357.1807692307693,457.84065934065933,,,
division,21,10836.0,11784;11785,1089.0949554896142,456.4925816023739,,,
division,21,9930.0,11786,496.68595041322317,460.31064657267865,,,
division,21,10834.0,11787;11788,415.6796565389696,457.6321003963012,,,
division,21,10838.0,11789;11790,1226.1518438177875,458.7389732465654,,,
division,21,10841.0,11791;11792,1150.9515242378811,463.5772113943028,,,
division,21,8757.0,11793,362.9087773093139,484.8114220007666,,,
division,21,10847.0,11794;11795,1327.9989904088843,500.7829379101464,,,
division,21,10849.0,11796;11797,1063.7203435319377,502.01341921631774,,,
division,21,10851.0,11798,235.19666666666666,497.43083333333334,,,
division,21,10855.0,11799;11800,1217.669798657718,506.0221476510067,,,
division,21,11255.0,11801;11802,1447.7562211981567,523.9304147465438,,,
division,21,10857.0,11803;11804,702.1471774193549,512.6317204301075,,,
division,21,10860.0,11805;11806,456.2255985267035,514.9548802946593,,,
division,21,10848.0,11807,1349.2886597938145,532.2082474226804,,,
division,21,10866.0,11808,1017.2558048012594,544.4773711137348,,,
division,21,10854.0,11809;11810,212.42216788916056,532.2876935615321,,,
division,21,10864.0,11811;11812,352.0788436268068,536.053876478318,,,
division,21,10863.0,11813,241.77706552706553,544.2542735042736,,,
division,21,10865.0,11814,386.4286398467433,550.8055555555555,,,
division,21,10880.0,11815;11816,1252.4820430965683,548.023144453312,,,
division,21,10874.0,11817,1285.000676132522,553.1162947937796,,,
division,21,10878.0,11818;11819,837.065925925926,551.7088888888889,,,
division,21,10872.0,11820,424.86684420772303,560.2396804260985,,,
division,21,10883.0,11821;11822,1147.8118240807498,558.3208363374189,,,
division,21,10877.0,11823,682.8295029396045,561.9593800106894,,,
division,21,10887.0,11824,901.6837672281777,557.8882082695253,,,
division,21,11274.0,11825;11826,1480.7801282051282,566.4179487179487,,,
division,21,10886.0,11827,1178.8575757575757,578.6521212121212,,,
division,21,10895.0,11828;11829,1446.7323651452282,572.8886583679115,,,
division,21,10897.0,11830;11831,139.05897945659376,582.117296222664,,,
division,21,10899.0,11832;11833,753.7528089887641,582.9016853932584,,,
division,21,6008.0,11834,15.501813784764208,578.8923821039904,,,
division,21,10893.0,11835,964.1006169909824,591.4954912197437,,,
division,21,10905.0,11836;11837,1235.0456140350877,588.8736842105263,,,
division,21,10907.0,11838;11839,387.700203942896,594.5778382053026,,,
division,21,10898.0,11840,174.79774127310063,598.9342915811088,,,
division,21,10912.0,11841;11842,1123.2142443543717,601.2391430225825,,,
division,21,10894.0,11843,1193.593399750934,611.9115815691158,,,
division,21,10910.0,11844,629.5746987951808,597.5349397590361,,,
division,21,10914.0,11845;11846,510.4924892703863,599.3465665236051,,,
division,21,11289.0,11847;11848,1082.9957776213935,613.0851513019,,,
division,21,10920.0,11849;11850,1396.4189040088268,632.7756528135344,,,
division,21,11291.0,11851;11852,590.1582278481013,615.6637658227849,,,
division,21,10916.0,11853,234.86115007012623,623.2994389901824,,,
division,21,10931.0,11854;11855,1288.0724713242962,642.9040667361835,,,
division,21,10926.0,11856;11857,953.9052069425901,634.3277703604806,,,
division,21,10917.0,11858,1223.2137592137592,630.7461097461097,,,
division,21,10933.0,11859;11860,1051.0853154084798,643.4265770423991,,,
division,21,10929.0,11861,168.53066666666666,638.6753333333334,,,
division,21,10938.0,11862,880.9194577352472,643.5534290271132,,,
division,21,10940.0,11863;11864,1189.3782645324347,656.8070766638584,,,
division,21,10939.0,11865,904.9070945945946,667.3620495495495,,,
division,21,10942.0,11866;11867,292.4413075780089,668.9519564140663,,,
division,21,10934.0,11868,1077.2830324909746,667.7805054151625,,,
division,21,10937.0,11869,577.7677642980935,675.3523974581167,,,
division,21,10941.0,11870,1212.9944020356234,678.2727735368957,,,
division,21,9352.0,11871,22.50156739811912,676.9326018808778,,,
division,21,10949.0,11872;11873,1548.779622209502,683.1957641671437,,,
division,21,10947.0,11874,1252.0876494023905,688.9442231075698,,,
division,21,10952.0,11875;11876,90.12752858399297,687.5857519788918,,,
division,21,10958.0,11877;11878,1328.7377777777779,708.9817283950617,,,
division,21,10004.0,11879;11880,862.8126304801671,705.8152400835073,,,
division,21,10965.0,11881;11882,1182.7160168598525,733.7829293993677,,,
division,21,11328.0,11883;11884,1217.299839228296,718.1953376205788,,,
division,21,11335.0,11885;11886,659.2542579075425,727.4987834549878,,,
division,21,10962.0,11887;11888,934.8019093078759,725.0966587112172,,,
division,21,10967.0,11889;11890,1445.3518850987432,728.2920406941951,,,
division,21,10969.0,11891;11892,500.1825795644891,732.64544946957,,,
division,21,10971.0,11893,1247.1778036025567,737.8925043579314,,,
division,21,11339.0,11894;11895,390.29290322580647,740.2425806451613,,,
division,21,10973.0,11896;11897,1387.1370106761565,751.4774614472124,,,
division,21,10972.0,11898,1279.2546125461254,747.40036900369,,,
division,21,10975.0,11899;11900,1052.2830832196453,745.6350613915416,,,
division,21,11347.0,11901;11902,173.7385740402194,749.3519195612431,,,
division,21,10977.0,11903;11904,1154.53908045977,766.8385057471264,,,
division,21,11352.0,11905;11906,891.5255704169945,754.4752163650669,,,
division,21,10966.0,11907,1209.1877813504823,766.0977491961415,,,
division,21,10974.0,11908,1416.167330677291,770.6044393853159,,,
division,21,10981.0,11909;11910,854.9830028328612,783.2790368271955,,,
division,21,10989.0,11911;11912,1624.938596491228,793.1480263157895,,,
division,21,10983.0,11913;11914,1056.1827293754818,783.8504240555127,,,
division,21,10985.0,11915;11916,655.2261018889525,789.8317115054379,,,
division,21,10986.0,11917,696.7588235294118,794.0786764705882,,,
division,21,10991.0,11918;11919,1489.7787003610108,812.9104693140795,,,
division,21,10038.0,11920;11921,604.0880376344086,809.5638440860215,,,
division,21,6136.0,11922,230.47361912613354,816.0577081615828,,,
division,21,11001.0,11923;11924,1672.513274336283,838.8148400272294,,,
division,21,11392.0,11925;11926,1598.2617689015692,838.0656205420827,,,
division,21,10999.0,11927;11928,1248.8144126357354,833.5143139190524,,,
division,21,11004.0,11929;11930,1187.2544404973357,849.1016873889876,,,
division,21,11003.0,11931,297.32924528301885,847.5160377358491,,,
division,21,11006.0,11932;11933,1077.9472851871376,847.8645229309436,,,
division,21,11010.0,11934,1605.5448087431694,873.2163934426229,,,
division,21,11005.0,11935,1218.9668965517242,865.0406896551724,,,
division,21,6158.0,11936;11937,69.18050018122509,875.8314606741573,,,
division,21,11412.0,11938;11939,1646.54704595186,871.7804522246536,,,
division,21,11013.0,11940;11941,1323.3233256351039,880.5490762124712,,,
division,21,11415.0,11942;11943,1489.3039283252929,880.4755341144039,,,
division,21,11019.0,11944;11945,1388.6863492063492,889.2831746031746,,,
division,21,11418.0,11946;11947,279.5315645013724,881.9917657822507,,,
division,21,11011.0,11948,1620.377003869541,909.5069098949696,,,
division,21,7531.0,11949,753.5942228335626,894.2792297111416,,,
division,21,11022.0,11950,132.76592478894858,899.9025326170377,,,
division,21,11023.0,11951;11952,1226.4600345025876,908.5957446808511,,,
division,21,11027.0,11953;11954,1456.4175438596492,915.9971929824561,,,
division,21,11024.0,11955,1262.9648033126293,915.6590752242926,,,
division,21,9474.0,11956;11957,1042.2359102244388,929.5665835411471,,,
division,21,11032.0,11958;11959,1142.503765060241,923.7123493975904,,,
division,21,11028.0,11960,1486.2351339083068,941.2932364956877,,,
division,21,11034.0,11961;11962,948.6928934010152,925.6662436548223,,,
division,21,11035.0,11963,972.3198324022346,942.4231843575419,,,
division,21,11038.0,11964,1706.8810198300284,942.8413597733711,,,
division,21,11039.0,11965;11966,1418.1281859070464,947.0157421289356,,,
division,21,11445.0,11967;11968,697.9348722176422,947.8878812860676,,,
division,21,11036.0,11969,1518.2393103448276,954.6006896551725,,,
division,21,11041.0,11970;11971,1186.8614210217263,967.237815619495,,,
division,21,10085.0,11972;11973,1112.1195761856711,963.0257315842583,,,
division,21,11045.0,11974,779.1335807050093,966.5083487940631,,,
division,21,11046.0,11975;11976,1374.061943752225,993.0202919188323,,,
division,21,11464.0,11977;11978,1422.8606130711394,988.8548293811451,,,
division,21,11048.0,11979,1463.894117647059,987.1778546712803,,,
division,21,11051.0,11980;11981,1728.503320053121,998.7483399734396,,,
division,21,11471.0,11982,88.21618817018333,1001.1988931165687,,,
division,21,11472.0,11983;11984,555.5323325635104,984.1235565819861,,,
division,21,11053.0,11985;11986,1632.30910099889,1013.9433962264151,,,
division,21,10100.0,11987,1065.5183923705722,994.3705722070845,,,
division,21,11057.0,11988;11989,1519.7688311688312,1008.7662337662338,,,
division,21,11054.0,11990,1664.8517887563885,1015.8126064735945,,,
division,21,11047.0,11991,1395.2043673012317,1032.1119820828667,,,
division,21,11483.0,11992;11993,661.1963001027749,1016.6567317574512,,,
division,21,11062.0,11994;11995,1568.6812652068127,1035.0953771289537,,,
division,21,11064.0,11996,1438.6826973340303,1032.1955044432827,,,
division,21,11059.0,11997,1128.7874481941979,1034.1077560686797,,,
division,21,11495.0,11998;11999,1723.396866840731,1059.8443864229764,,,
division,21,11067.0,12000;12001,1641.2248921749847,1062.7714109673445,,,
division,21,5225.0,12002,850.199196326062,1069.0505166475316,,,
division,21,11069.0,12003;12004,1287.6333907056799,1081.5255306942054,,,
division,21,11510.0,12005,1767.2872872872872,1088.3073073073074,,,
division,21,6247.0,12006,727.8548314606742,1109.370786516854,,,
division,21,11517.0,12007;12008,528.2983751846381,1098.8744460856722,,,
division,21,11520.0,12009,552.2360248447205,1110.245341614907,,,
division,21,11073.0,12010;12011,1668.9990774907749,1114.5618081180812,,,
division,21,7582.0,12012,940.6974093264249,1124.760621761658,,,
division,21,10127.0,12013,1216.0835945663532,1134.4096133751307,,,
division,21,11076.0,12014,1742.7661647475643,1133.1948627103632,,,
division,21,11074.0,12015,1708.291933418694,1139.5537772087068,,,
division,21,9016.0,12016,1121.7813191677733,1153.4741035856573,,,
division,21,6259.0,12017,416.4128009395185,1145.8349970640047,,,
division,21,11525.0,12018;12019,1800.1980609418283,1156.8240997229916,,,
division,21,11081.0,12020;12021,239.6207792207792,1148.4155844155844,,,
division,21,6266.0,12022,621.5570291777188,1160.35875331565,,,
division,21,11078.0,12023,1721.7208713272544,1183.2953394123606,,,
division,21,10134.0,12024;12025,788.4173166926677,1168.050702028081,,,
division,21,11079.0,12026,1139.9574734208882,1180.9899937460914,,,
division,21,11538.0,12027,477.527114967462,1202.1590744757773,,,
division,21,10139.0,12028,1632.9174977334542,1215.5929283771532,,,
division,21,11541.0,12029;12030,1754.3089476646032,1234.6764209341586,,,
division,21,11546.0,12031;12032,969.4705882352941,1225.2977044476327,,,
division,21,9604.0,12033,861.4266396213658,1232.2231237322515,,,
division,21,11554.0,12034,1783.3764787752261,1247.4780793319414,,,
division,21,11086.0,12035,382.81152460984396,1241.062424969988,,,
division,21,11087.0,12036;12037,1629.4919071076706,1254.6938775510205,,,
division,21,11559.0,12038;12039,1079.0657276995305,1247.8779342723005,,,
division,21,9043.0,12040,876.5868814729574,1262.4810126582279,,,
division,21,11090.0,12041,1054.933521923621,1276.9497878359264,,,
division,21,11092.0,12042;12043,1759.4872611464968,1287.3184713375797,,,
division,21,10153.0,12044,1680.8884050081656,1324.1616766467066,,,
division,21,11093.0,12045,1779.902985074627,1320.568407960199,,,
division,21,11095.0,12046,1655.51884057971,1322.2579710144928,,,
division,21,9054.0,12047;12048,1077.3472706155633,1325.0772357723577,,,
division,21,11094.0,12049,1819.736662106703,1331.360465116279,,,
division,21,10152.0,12050,1108.0138980807412,1339.9556585043017,,,
division,21,11099.0,12051;12052,1765.606342263532,1367.856205576818,,,
division,21,11098.0,12053;12054,1620.4119359534207,1379.3454633672975,,,
division,21,10160.0,12055,1651.9455701231625,1392.3551847437425,,,
division,21,10158.0,12056,1786.9104225352112,1388.5583098591549,,,
division,21,11584.0,12057;12058,1561.8315301391035,1403.0257599175682,,,
division,21,11101.0,12059,1812.6431989063567,1412.4251537935747,,,
division,21,11590.0,12060;12061,1459.620658949243,1416.954585930543,,,
division,21,10165.0,12062;12063,1361.8865886588658,1421.2781278127813,,,
division,21,11103.0,12064;12065,1711.9274691358025,1440.7664609053497,,,
division,21,11105.0,12066,1767.3499413833529,1439.1576787807737,,,
division,21,11596.0,12067;12068,1322.7529734675206,1437.6193961573651,,,
division,21,11597.0,12069;12070,1645.0512152777778,1449.9444444444443,,,
division,21,10171.0,12071,1789.6608747753146,1463.0041941282204,,,
division,21,9069.0,12072,921.432382133995,1459.6749379652606,,,
division,21,7302.0,12073,445.3196166854566,1478.2361894024802,,,
division,21,9072.0,12074,1017.6384976525821,1473.3346747149565,,,
division,21,10624.0,12075,1868.867242309768,1481.5798704803021,,,
division,21,9074.0,12076;12077,790.9522546419098,1488.438328912467,,,
division,21,5521.0,12078;12079,1245.256231884058,1494.536231884058,,,
division,21,11109.0,12080,1694.083035075161,1505.8632784538297,,,
division,21,9076.0,12081;12082,505.5947986577181,1498.1359060402685,,,
division,21,6894.0,12083,851.7743035815804,1515.6645821489483,,,
division,21,9084.0,12084,1782.735380594577,1517.49754982032,,,
division,21,9082.0,12085,537.4973509933775,1513.5788079470199,,,
division,21,5541.0,12086;12087,714.4652719665272,1525.4560669456066,,,
division,21,11112.0,12088,1737.6289731051345,1548.0220048899755,,,
division,21,5561.0,12089;12090,1138.9315217391304,1547.4891304347825,,,
division,21,11621.0,12091;12092,1689.561097256858,1573.466957605985,,,
division,21,11116.0,12093;12094,647.7592778335005,1600.6750250752257,,,
division,21,11628.0,12095;12096,1796.0843528654218,1612.0502253702512,,,
division,21,5600.0,12097,1702.4607942973523,1626.3986761710794,,,
division,21,10182.0,12098;12099,1359.3673285198556,1615.0496389891696,,,
division,21,11117.0,12100;12101,1639.2120980091884,1614.3920367534456,,,
division,21,11631.0,12102;12103,1473.8433931484503,1618.8336052202285,,,
division,21,11634.0,12104,1813.473850031506,1647.705734089477,,,
division,21,7314.0,12105,602.6613832853026,1675.207492795389,,,
division,21,5643.0,12106;12107,732.757972665148,1682.5615034168566,,,
division,21,9100.0,12108,1011.1222570532915,1687.0104493207941,,,
division,21,9098.0,12109,623.8836846213895,1693.6049960967994,,,
